iops	wrnd	bw	lat	rrnd	i	cap	rdsz	s	warm	qdep	wr	str	test	wght	wrsz	
2714	50	249.14	2.95	0	0	128	84	0	0.0	8	25	1	60.0	1	124	
2194	50	345.13	9.11	0	0	128	172	0	0.0	20	25	1	60.0	1	128	
1259	100	197.25	47.62	100	0	128	96	0	0.0	60	50	1	60.0	0	224	
827	0	152.97	14.50	0	0	128	4	0	0.0	12	75	1	60.0	1	252	
1641	100	159.69	29.25	0	0	128	8	0	0.0	48	50	1	60.0	1	192	
4244	50	290.07	5.65	0	0	128	104	0	0.0	24	50	1	60.0	1	36	
991	100	154.95	28.24	50	0	128	84	0	0.0	28	100	1	60.0	1	160	
1498	0	165.22	32.04	100	0	128	56	0	0.0	48	75	1	60.0	1	132	
947	50	151.82	1.05	100	0	128	228	0	0.0	1	50	1	60.0	1	100	
858	100	170.25	55.95	0	0	128	236	0	0.0	48	75	1	60.0	1	192	
1912	50	224.04	10.46	100	0	128	112	0	0.0	20	50	1	60.0	1	128	
713	100	153.16	16.83	0	0	128	132	0	0.0	12	100	1	60.0	1	220	
3165	0	191.80	1.26	0	0	128	88	0	0.0	4	50	1	60.0	1	36	
1731	100	165.77	13.86	100	0	128	28	0	0.0	24	50	1	60.0	1	168	
2836	50	274.29	15.51	0	0	128	92	0	0.0	44	25	1	60.0	1	120	
2509	50	264.78	17.53	100	0	128	136	0	0.0	44	50	1	60.0	1	80	
1192	0	149.10	23.47	50	0	128	96	0	0.0	28	100	1	60.0	1	128	
1046	0	178.76	30.59	0	0	128	184	0	0.0	32	75	1	60.0	1	172	
1908	50	180.75	23.05	0	0	128	88	0	0.0	44	75	1	60.0	1	100	
1192	100	158.37	3.35	0	0	128	156	0	0.0	4	100	1	60.0	1	136	
1411	0	326.68	11.34	100	0	128	240	0	0.0	16	25	1	60.0	0	228	
2953	0	282.58	12.19	0	0	128	172	0	0.0	36	50	1	60.0	1	24	
1106	0	155.59	3.61	100	0	128	24	0	0.0	4	100	1	60.0	1	144	
752	100	158.83	53.14	0	0	128	88	0	0.0	40	100	1	60.0	1	216	
3355	100	157.29	9.54	0	0	128	108	0	0.0	32	100	1	60.0	1	48	
1160	50	203.89	48.27	100	0	128	136	0	0.0	56	50	1	60.0	0	224	
1990	100	305.24	2.01	50	0	128	172	0	0.0	4	25	1	60.0	1	112	
3028	100	334.06	10.57	100	0	128	120	0	0.0	32	25	1	60.0	1	92	
5184	100	465.83	9.26	0	0	128	92	0	0.0	48	0	1	60.0	1	148	
894	0	162.25	22.38	50	0	128	60	0	0.0	20	75	1	60.0	0	228	
2353	0	236.00	13.60	0	0	128	220	0	0.0	32	75	1	60.0	0	64	
923	0	155.05	30.33	0	0	128	60	0	0.0	28	100	1	60.0	1	172	
3256	100	483.41	15.97	100	0	128	152	0	0.0	52	0	1	60.0	1	160	
2622	0	256.26	10.68	100	0	128	80	0	0.0	28	25	1	60.0	1	160	
1541	100	305.81	15.57	50	0	128	216	0	0.0	24	25	1	60.0	1	164	
3263	100	172.12	15.93	0	0	128	60	0	0.0	52	75	1	60.0	1	52	
2478	0	149.79	1.61	100	0	128	20	0	0.0	4	75	1	60.0	1	76	
1422	100	227.81	22.50	100	0	128	148	0	0.0	32	50	1	60.0	1	180	
750	100	161.13	16.00	0	0	128	32	0	0.0	12	100	1	60.0	0	220	
2368	0	518.09	3.38	0	0	128	224	0	0.0	8	0	1	60.0	1	156	
2270	50	238.66	10.57	0	0	128	228	0	0.0	24	75	1	60.0	1	68	
1269	50	153.77	31.49	0	0	128	180	0	0.0	40	100	1	60.0	1	124	
1938	100	150.14	0.52	50	0	128	236	0	0.0	1	75	1	60.0	1	28	
4428	50	286.51	12.64	0	0	128	216	0	0.0	56	75	1	60.0	1	16	
796	100	161.91	60.24	100	0	128	196	0	0.0	48	100	1	60.0	1	208	
3193	100	524.03	11.27	50	0	128	168	0	0.0	36	0	1	60.0	1	1	
3601	100	327.16	3.33	100	0	128	100	0	0.0	12	25	1	60.0	0	72	
2422	100	297.99	11.56	50	0	128	180	0	0.0	28	50	1	60.0	1	72	
2940	50	303.34	12.24	100	0	128	160	0	0.0	36	50	1	60.0	1	52	
1260	100	258.49	38.08	50	0	128	244	0	0.0	48	50	1	60.0	1	176	
1507	0	259.34	13.27	0	0	128	216	0	0.0	20	50	1	60.0	1	136	
1583	0	167.18	20.20	50	0	128	28	0	0.0	32	50	1	60.0	1	188	
1561	50	187.48	10.25	50	0	128	132	0	0.0	16	75	1	60.0	1	120	
1883	0	248.52	31.86	100	0	128	96	0	0.0	60	25	1	60.0	1	252	
1327	100	169.89	33.14	50	0	128	68	0	0.0	44	75	1	60.0	0	152	
1221	0	189.78	39.29	0	0	128	168	0	0.0	48	75	1	60.0	1	156	
2193	100	201.38	23.70	0	0	128	124	0	0.0	52	75	1	60.0	1	84	
2719	100	159.36	20.59	50	0	128	72	0	0.0	56	100	1	60.0	1	60	
10475	100	450.14	5.34	50	0	128	44	0	0.0	56	0	1	60.0	0	132	
2553	50	508.67	17.23	50	0	128	204	0	0.0	44	0	1	60.0	1	204	
2128	50	212.15	13.15	100	0	128	80	0	0.0	28	50	1	60.0	1	124	
1654	0	195.61	24.17	100	0	128	148	0	0.0	40	75	1	60.0	1	112	
1797	0	240.32	2.22	50	0	128	124	0	0.0	4	25	1	60.0	1	176	
2805	100	245.85	18.54	0	0	128	216	0	0.0	52	75	1	60.0	0	48	
827	50	155.33	67.64	0	0	128	180	0	0.0	56	100	1	60.0	1	192	
8656	100	371.94	0.46	0	0	128	44	0	0.0	4	0	1	60.0	0	176	
3746	50	295.15	1.07	50	0	128	160	0	0.0	4	50	1	60.0	1	1	
919	50	190.32	43.53	100	0	128	212	0	0.0	40	75	1	60.0	1	212	
2561	0	284.95	12.49	0	0	128	176	0	0.0	32	50	1	60.0	1	52	
2167	100	357.80	25.83	50	0	128	188	0	0.0	56	25	1	60.0	1	112	
1356	50	153.76	41.25	50	0	128	236	0	0.0	56	100	1	60.0	1	116	
1541	50	127.59	0.65	50	0	128	52	0	0.0	1	25	1	60.0	1	184	
6949	0	284.85	5.18	0	0	128	68	0	0.0	36	50	1	60.0	0	16	
3943	100	354.30	1.01	100	0	128	92	0	0.0	4	0	1	60.0	1	92	
2353	50	298.78	6.80	50	0	128	124	0	0.0	16	25	1	60.0	0	148	
3205	100	513.29	7.49	50	0	128	164	0	0.0	24	0	1	60.0	1	152	
2586	100	505.27	15.46	100	0	128	200	0	0.0	40	0	1	60.0	1	60	
1614	100	252.26	19.83	50	0	128	176	0	0.0	32	50	1	60.0	1	144	
862	50	161.79	46.36	50	0	128	160	0	0.0	40	100	1	60.0	1	192	
2468	50	212.50	24.30	50	0	128	48	0	0.0	60	25	1	60.0	1	208	
2014	100	375.93	5.96	100	0	128	216	0	0.0	12	25	1	60.0	1	116	
1504	100	199.65	2.66	100	0	128	112	0	0.0	4	50	1	60.0	1	160	
5113	50	288.64	7.82	100	0	128	220	0	0.0	40	75	1	60.0	1	4	
2324	100	185.98	15.49	100	0	128	40	0	0.0	36	50	1	60.0	1	124	
2409	50	508.25	4.98	0	0	128	216	0	0.0	12	0	1	60.0	0	168	
2707	100	507.76	14.77	50	0	128	192	0	0.0	40	0	1	60.0	1	204	
2959	0	336.08	4.05	100	0	128	208	0	0.0	12	50	1	60.0	1	24	
654	100	160.98	1.53	50	0	128	136	0	0.0	1	100	1	60.0	1	252	
1017	0	159.07	58.96	100	0	128	68	0	0.0	60	100	1	60.0	1	160	
714	0	153.47	50.39	50	0	128	8	0	0.0	36	100	1	60.0	1	220	
1148	0	175.53	3.48	100	0	128	84	0	0.0	4	50	1	60.0	1	228	
2578	50	281.96	10.86	100	0	128	152	0	0.0	28	50	1	60.0	1	72	
691	0	159.49	52.01	100	0	128	88	0	0.0	36	100	1	60.0	1	236	
1656	0	339.82	19.32	100	0	128	224	0	0.0	32	25	1	60.0	1	168	
977	100	176.01	1.02	50	0	128	232	0	0.0	1	25	1	60.0	1	40	
9319	50	209.34	3.86	50	0	128	16	0	0.0	36	25	1	60.0	0	44	
1055	100	160.85	53.05	50	0	128	216	0	0.0	56	100	1	60.0	1	156	
2185	0	520.81	10.98	50	0	128	244	0	0.0	24	0	1	60.0	1	188	
1226	0	176.03	42.39	50	0	128	96	0	0.0	52	75	1	60.0	1	164	
2886	100	507.50	18.01	100	0	128	180	0	0.0	52	0	1	60.0	0	60	
1208	0	126.28	0.83	100	0	128	8	0	0.0	1	75	1	60.0	1	140	
3689	0	144.14	15.17	0	0	128	60	0	0.0	56	100	1	60.0	1	40	
2373	50	417.20	16.86	0	0	128	180	0	0.0	40	0	1	60.0	1	20	
1171	50	201.15	34.15	0	0	128	224	0	0.0	40	75	1	60.0	1	160	
1934	0	293.08	20.68	100	0	128	140	0	0.0	40	25	1	60.0	1	200	
2695	100	209.20	5.93	100	0	128	44	0	0.0	16	25	1	60.0	1	184	
2330	100	309.55	24.02	0	0	128	224	0	0.0	56	50	1	60.0	1	48	
1284	0	165.56	9.34	100	0	128	48	0	0.0	12	75	1	60.0	1	160	
2443	50	515.53	18.00	100	0	128	216	0	0.0	44	0	1	60.0	0	164	
2572	50	383.89	20.22	100	0	128	196	0	0.0	52	25	1	60.0	1	24	
776	50	160.83	46.34	100	0	128	12	0	0.0	36	100	1	60.0	1	212	
4462	100	522.90	4.48	50	0	128	120	0	0.0	20	0	1	60.0	1	44	
5038	50	290.35	7.14	100	0	128	56	0	0.0	36	25	1	60.0	1	68	
824	50	161.02	29.11	50	0	128	188	0	0.0	24	100	1	60.0	1	200	
690	100	161.86	69.53	0	0	128	132	0	0.0	48	100	1	60.0	1	240	
714	50	161.93	55.98	100	0	128	24	0	0.0	40	100	1	60.0	1	232	
3740	0	146.12	4.28	100	0	128	44	0	0.0	16	100	1	60.0	1	40	
675	0	160.87	41.48	50	0	128	76	0	0.0	28	100	1	60.0	1	244	
22766	100	355.73	1.40	100	0	128	16	0	0.0	32	0	1	60.0	1	52	
1875	0	175.75	8.53	50	0	128	40	0	0.0	16	50	1	60.0	1	152	
1047	0	196.53	34.37	0	0	128	228	0	0.0	36	75	1	60.0	1	180	
2370	100	383.83	6.75	0	0	128	196	0	0.0	16	25	1	60.0	1	76	
719	100	160.21	22.24	0	0	128	132	0	0.0	16	100	1	60.0	1	228	
5272	0	216.27	9.10	0	0	128	52	0	0.0	48	50	1	60.0	1	32	
2901	100	158.64	5.51	100	0	128	52	0	0.0	16	100	1	60.0	1	56	
2681	100	288.53	11.93	0	0	128	168	0	0.0	32	50	1	60.0	1	52	
3352	0	170.32	9.54	0	0	128	16	0	0.0	32	25	1	60.0	1	160	
1258	100	238.41	9.54	100	0	128	192	0	0.0	12	50	1	60.0	1	196	
7150	0	321.25	3.92	100	0	128	56	0	0.0	28	25	1	60.0	1	16	
1439	50	241.68	16.68	100	0	128	184	0	0.0	24	50	1	60.0	1	160	
2697	0	505.90	19.27	0	0	128	192	0	0.0	52	0	1	60.0	1	208	
2204	50	219.64	12.70	50	0	128	180	0	0.0	28	75	1	60.0	0	76	
942	0	152.20	63.69	0	0	128	1	0	0.0	60	75	1	60.0	1	220	
3452	50	512.42	9.27	100	0	128	152	0	0.0	32	0	1	60.0	1	116	
3606	50	204.37	8.87	50	0	128	44	0	0.0	32	50	1	60.0	1	72	
774	100	160.36	25.82	100	0	128	152	0	0.0	20	100	1	60.0	1	212	
1806	0	204.82	28.78	100	0	128	80	0	0.0	52	50	1	60.0	1	152	
2815	100	516.87	4.26	50	0	128	188	0	0.0	12	0	1	60.0	0	104	
3951	100	162.23	9.11	0	0	128	8	0	0.0	36	50	1	60.0	1	76	
2687	100	162.66	1.49	50	0	128	40	0	0.0	4	50	1	60.0	1	84	
2282	50	210.09	24.54	100	0	128	48	0	0.0	56	25	1	60.0	0	232	
3031	50	301.80	17.15	0	0	128	196	0	0.0	52	50	1	60.0	1	8	
2422	0	134.60	1.65	50	0	128	12	0	0.0	4	25	1	60.0	1	192	
3504	100	264.24	15.98	50	0	128	212	0	0.0	56	75	1	60.0	1	32	
1444	100	153.34	13.85	50	0	128	1	0	0.0	20	50	1	60.0	1	216	
3935	50	269.02	10.16	0	0	128	60	0	0.0	40	25	1	60.0	1	100	
739	0	158.91	32.45	0	0	128	68	0	0.0	24	100	1	60.0	1	220	
729	0	159.52	27.43	0	0	128	144	0	0.0	20	100	1	60.0	1	224	
2147	50	151.00	24.20	50	0	128	4	0	0.0	52	100	1	60.0	1	72	
2526	0	324.92	15.83	50	0	128	244	0	0.0	40	50	1	60.0	1	20	
1097	100	196.05	18.23	50	0	128	216	0	0.0	20	75	1	60.0	1	172	
792	100	161.03	45.42	0	0	128	36	0	0.0	36	100	1	60.0	1	208	
4643	100	185.88	12.06	100	0	128	44	0	0.0	56	75	1	60.0	1	40	
4029	0	157.40	0.99	50	0	128	72	0	0.0	4	100	1	60.0	1	40	
1608	50	157.36	37.30	0	0	128	4	0	0.0	60	75	1	60.0	1	132	
1081	50	194.42	33.28	0	0	128	208	0	0.0	36	75	1	60.0	1	176	
20316	0	158.73	2.56	100	0	128	152	0	0.0	52	100	1	60.0	1	8	
6797	100	300.14	0.59	100	0	128	60	0	0.0	4	25	1	60.0	1	1	
1691	50	294.08	4.73	100	0	128	252	0	0.0	8	50	1	60.0	1	104	
2186	50	125.89	0.45	0	0	128	116	0	0.0	1	75	1	60.0	1	40	
40901	50	159.77	0.39	0	0	128	228	0	0.0	16	100	1	60.0	1	4	
1480	0	164.82	37.82	0	0	128	72	0	0.0	56	75	1	60.0	1	128	
4232	0	413.29	0.94	0	0	128	100	0	0.0	4	0	1	60.0	1	160	
13490	100	158.10	2.37	50	0	128	168	0	0.0	32	100	1	60.0	1	12	
2277	0	192.77	8.78	100	0	128	36	0	0.0	20	25	1	60.0	1	240	
1280	0	202.98	40.60	0	0	128	108	0	0.0	52	50	1	60.0	1	216	
1677	0	224.52	26.23	50	0	128	248	0	0.0	44	75	1	60.0	1	100	
1187	0	157.63	10.11	100	0	128	48	0	0.0	12	100	1	60.0	1	136	
1222	100	198.83	42.54	0	0	128	108	0	0.0	52	50	1	60.0	0	224	
971	100	172.40	4.12	100	0	128	140	0	0.0	4	75	1	60.0	1	196	
2359	0	361.65	5.08	100	0	128	176	0	0.0	12	25	1	60.0	1	100	
1223	50	191.07	0.82	50	0	128	160	0	0.0	1	0	1	60.0	1	56	
1480	0	193.83	10.80	0	0	128	152	0	0.0	16	75	1	60.0	1	128	
983	50	161.27	24.41	0	0	128	204	0	0.0	24	100	1	60.0	1	168	
4394	0	387.37	1.82	50	0	128	120	0	0.0	8	25	1	60.0	1	1	
2123	0	192.90	7.53	0	0	128	108	0	0.0	16	75	1	60.0	1	88	
1202	0	249.11	43.23	50	0	128	228	0	0.0	52	50	1	60.0	1	196	
1801	0	344.97	33.30	100	0	128	208	0	0.0	60	25	1	60.0	1	160	
715	0	156.37	5.59	0	0	128	148	0	0.0	4	100	1	60.0	1	224	
1093	50	224.40	36.59	0	0	128	184	0	0.0	40	50	1	60.0	1	236	
40693	50	158.96	0.88	50	0	128	184	0	0.0	36	100	1	60.0	1	4	
2461	100	297.73	3.25	0	0	128	184	0	0.0	8	50	1	60.0	1	64	
1720	100	371.58	25.57	50	0	128	252	0	0.0	44	25	1	60.0	1	128	
7401	0	283.76	5.40	0	0	128	52	0	0.0	40	25	1	60.0	1	1	
3070	50	263.76	5.21	0	0	128	72	0	0.0	16	25	1	60.0	1	136	
74121	0	72.38	0.54	100	0	128	1	0	0.0	40	0	1	60.0	1	136	
1521	100	215.78	18.40	0	0	128	232	0	0.0	28	75	1	60.0	1	116	
3565	100	515.34	13.46	100	0	128	148	0	0.0	48	0	1	60.0	1	196	
2586	50	383.87	20.10	100	0	128	180	0	0.0	52	25	1	60.0	0	68	
4099	50	248.57	11.70	0	0	128	84	0	0.0	48	50	1	60.0	0	40	
1390	100	167.01	43.14	0	0	128	60	0	0.0	60	75	1	60.0	1	144	
2318	0	319.17	24.15	0	0	128	148	0	0.0	56	25	1	60.0	1	120	
4173	50	489.09	11.50	50	0	128	120	0	0.0	48	0	1	60.0	1	120	
1781	0	354.81	29.19	0	0	128	236	0	0.0	52	25	1	60.0	1	108	
3633	0	341.16	3.30	100	0	128	176	0	0.0	12	50	1	60.0	1	16	
901	50	161.94	44.38	50	0	128	100	0	0.0	40	100	1	60.0	1	184	
1582	50	146.58	5.05	50	0	128	1	0	0.0	8	50	1	60.0	1	188	
2465	50	519.90	3.25	50	0	128	216	0	0.0	8	0	1	60.0	1	80	
2759	100	220.71	7.25	0	0	128	48	0	0.0	20	25	1	60.0	1	184	
2608	100	211.59	12.27	100	0	128	44	0	0.0	32	25	1	60.0	1	200	
40808	50	318.82	0.49	50	0	128	8	0	0.0	20	0	1	60.0	0	196	
4644	0	236.39	7.75	0	0	128	124	0	0.0	36	75	1	60.0	0	28	
3980	100	276.14	7.03	0	0	128	92	0	0.0	28	25	1	60.0	1	8	
3308	50	190.62	12.09	100	0	128	80	0	0.0	40	75	1	60.0	1	52	
2873	0	280.94	16.70	50	0	128	136	0	0.0	48	50	1	60.0	1	64	
1169	50	159.92	30.78	0	0	128	184	0	0.0	36	100	1	60.0	1	140	
1256	0	157.12	25.47	50	0	128	176	0	0.0	32	100	1	60.0	1	128	
7167	50	391.93	0.56	100	0	128	56	0	0.0	4	0	1	60.0	1	80	
932	0	169.55	17.16	100	0	128	84	0	0.0	16	75	1	60.0	1	220	
1059	50	231.90	30.19	100	0	128	208	0	0.0	32	50	1	60.0	1	240	
3815	0	440.04	15.72	100	0	128	232	0	0.0	60	50	1	60.0	1	4	
1210	100	174.92	0.82	100	0	128	148	0	0.0	1	0	1	60.0	1	1	
1029	50	140.66	0.97	100	0	128	116	0	0.0	1	75	1	60.0	1	148	
1460	100	159.70	19.17	50	0	128	108	0	0.0	28	100	1	60.0	1	112	
982	50	161.18	48.87	50	0	128	240	0	0.0	48	100	1	60.0	1	168	
15743	50	430.47	0.76	100	0	128	28	0	0.0	12	0	1	60.0	1	220	
2378	100	269.49	3.36	50	0	128	152	0	0.0	8	50	1	60.0	1	80	
1338	50	159.42	35.84	100	0	128	4	0	0.0	48	50	1	60.0	1	240	
5939	50	510.42	2.69	0	0	128	88	0	0.0	16	0	1	60.0	1	128	
4107	0	377.16	3.89	100	0	128	112	0	0.0	16	25	1	60.0	1	40	
2704	0	116.20	0.37	50	0	128	56	0	0.0	1	50	1	60.0	1	32	
5385	0	283.87	3.71	100	0	128	88	0	0.0	20	50	1	60.0	1	20	
2247	100	158.03	7.12	50	0	128	140	0	0.0	16	100	1	60.0	1	72	
3153	50	505.05	17.76	50	0	128	164	0	0.0	56	0	1	60.0	1	112	
3516	50	294.40	15.93	50	0	128	148	0	0.0	56	50	1	60.0	1	24	
8292	100	218.90	1.93	50	0	128	60	0	0.0	16	75	1	60.0	1	16	
4604	100	359.75	6.08	50	0	128	80	0	0.0	28	0	1	60.0	1	224	
11721	50	251.17	1.36	100	0	128	76	0	0.0	16	75	1	60.0	1	4	
4448	0	191.14	9.89	0	0	128	20	0	0.0	44	25	1	60.0	1	116	
20961	100	327.52	0.57	0	0	128	16	0	0.0	12	0	1	60.0	1	64	
1405	100	177.12	25.60	100	0	128	84	0	0.0	36	75	1	60.0	1	144	
1117	100	161.47	25.06	100	0	128	32	0	0.0	28	100	1	60.0	1	148	
1732	0	294.18	2.31	50	0	128	192	0	0.0	4	25	1	60.0	1	120	
1085	50	156.84	0.92	50	0	128	196	0	0.0	1	50	1	60.0	1	100	
794	100	161.54	75.48	50	0	128	108	0	0.0	60	100	1	60.0	1	208	
5089	0	288.38	11.00	100	0	128	88	0	0.0	56	50	1	60.0	1	28	
2802	0	303.85	15.70	0	0	128	108	0	0.0	44	25	1	60.0	1	120	
2442	50	228.90	16.38	100	0	128	60	0	0.0	40	25	1	60.0	1	204	
1901	0	156.03	18.93	100	0	128	72	0	0.0	36	100	1	60.0	1	84	
3374	50	158.16	7.11	100	0	128	164	0	0.0	24	100	1	60.0	1	48	
1289	100	159.72	31.02	0	0	128	8	0	0.0	40	50	1	60.0	1	244	
4680	0	242.23	1.71	0	0	128	52	0	0.0	8	25	1	60.0	1	56	
2148	50	226.67	11.17	50	0	128	68	0	0.0	24	25	1	60.0	1	228	
1007	50	127.75	0.99	50	0	128	56	0	0.0	1	50	1	60.0	1	204	
4842	100	510.75	4.96	0	0	128	108	0	0.0	24	0	1	60.0	1	76	
3556	0	171.05	7.87	0	0	128	12	0	0.0	28	25	1	60.0	1	160	
2095	100	264.08	5.73	100	0	128	104	0	0.0	12	25	1	60.0	1	204	
4726	50	175.48	11.00	0	0	128	12	0	0.0	52	25	1	60.0	1	116	
1471	0	157.84	35.34	0	0	128	32	0	0.0	52	75	1	60.0	1	136	
2370	100	391.27	16.88	100	0	128	200	0	0.0	40	25	1	60.0	1	76	
1932	50	220.73	4.14	100	0	128	76	0	0.0	8	25	1	60.0	1	240	
2891	100	158.13	6.91	0	0	128	152	0	0.0	20	100	1	60.0	1	56	
3279	50	512.34	4.88	100	0	128	160	0	0.0	16	0	1	60.0	1	92	
945	100	203.05	1.06	100	0	128	220	0	0.0	1	0	1	60.0	1	84	
1341	0	161.26	11.92	50	0	128	20	0	0.0	16	50	1	60.0	1	224	
1896	50	162.86	29.54	100	0	128	12	0	0.0	56	50	1	60.0	1	164	
1106	100	185.75	7.23	0	0	128	160	0	0.0	8	75	1	60.0	1	176	
4794	0	139.64	5.00	50	0	128	1	0	0.0	24	25	1	60.0	1	116	
1682	0	157.68	4.75	50	0	128	164	0	0.0	8	100	1	60.0	1	96	
953	0	179.76	16.78	50	0	128	148	0	0.0	16	75	1	60.0	1	208	
1289	100	158.43	37.21	100	0	128	12	0	0.0	48	75	1	60.0	1	164	
1201	0	203.96	33.28	100	0	128	240	0	0.0	40	75	1	60.0	1	152	
8608	0	254.35	6.97	0	0	128	40	0	0.0	60	25	1	60.0	1	1	
7921	0	170.15	3.03	100	0	128	16	0	0.0	24	75	1	60.0	1	24	
1078	50	160.05	18.55	100	0	128	248	0	0.0	20	100	1	60.0	0	152	
1017	0	157.37	7.86	50	0	128	20	0	0.0	8	75	1	60.0	1	204	
1079	100	169.67	7.41	0	0	128	92	0	0.0	8	75	1	60.0	1	184	
5745	0	224.30	8.35	50	0	128	28	0	0.0	48	25	1	60.0	1	76	
1780	100	205.29	29.21	50	0	128	160	0	0.0	52	75	1	60.0	1	104	
2535	50	253.35	6.31	0	0	128	240	0	0.0	16	75	1	60.0	1	56	
2543	100	154.72	6.29	0	0	128	4	0	0.0	16	25	1	60.0	1	236	
2300	50	512.29	24.34	0	0	128	228	0	0.0	56	0	1	60.0	1	120	
4949	100	227.26	12.12	50	0	128	32	0	0.0	60	25	1	60.0	1	92	
4459	50	261.62	8.07	100	0	128	48	0	0.0	36	25	1	60.0	1	96	
3850	100	225.65	2.08	100	0	128	120	0	0.0	8	75	1	60.0	1	40	
1245	50	240.85	35.33	100	0	128	204	0	0.0	44	50	1	60.0	1	192	
2012	100	202.55	5.96	0	0	128	136	0	0.0	12	75	1	60.0	1	92	
3366	100	157.79	2.38	50	0	128	140	0	0.0	8	100	1	60.0	1	48	
1029	100	192.94	0.97	0	0	128	192	0	0.0	1	0	1	60.0	1	124	
1285	50	223.45	6.22	0	0	128	164	0	0.0	8	50	1	60.0	1	192	
951	0	213.59	4.21	50	0	128	216	0	0.0	4	50	1	60.0	0	244	
1504	100	164.56	0.66	100	0	128	176	0	0.0	1	50	1	60.0	1	48	
2396	100	356.08	3.34	50	0	128	200	0	0.0	8	25	1	60.0	1	8	
1189	0	157.95	33.64	100	0	128	4	0	0.0	40	100	1	60.0	1	136	
1017	0	216.90	35.37	0	0	128	188	0	0.0	36	50	1	60.0	1	248	
4374	0	512.68	9.14	50	0	128	120	0	0.0	40	0	1	60.0	1	148	
777	100	161.03	36.00	0	0	128	4	0	0.0	28	100	1	60.0	1	212	
5054	50	285.88	6.33	0	0	128	92	0	0.0	32	50	1	60.0	1	24	
2383	0	339.95	6.71	0	0	128	160	0	0.0	16	25	1	60.0	0	104	
910	100	193.76	30.75	50	0	128	236	0	0.0	28	75	1	60.0	1	212	
3370	50	526.60	3.56	100	0	128	160	0	0.0	12	0	1	60.0	1	44	
2348	50	375.17	11.92	0	0	128	204	0	0.0	28	25	1	60.0	1	44	
2867	50	218.39	11.16	0	0	128	156	0	0.0	32	75	1	60.0	1	52	
2312	100	352.22	5.19	50	0	128	208	0	0.0	12	25	1	60.0	1	1	
1861	0	279.92	2.15	50	0	128	252	0	0.0	4	50	1	60.0	1	56	
2081	0	353.98	9.61	0	0	128	204	0	0.0	20	25	1	60.0	1	84	
1607	100	347.04	29.87	100	0	128	236	0	0.0	48	25	1	60.0	1	176	
789	0	154.31	50.63	100	0	128	56	0	0.0	40	100	1	60.0	1	200	
1909	0	268.60	14.66	50	0	128	180	0	0.0	28	50	1	60.0	1	108	
3314	100	245.69	3.62	50	0	128	60	0	0.0	12	25	1	60.0	1	124	
2611	100	401.14	13.78	100	0	128	188	0	0.0	36	25	1	60.0	1	64	
7144	0	167.53	3.36	100	0	128	8	0	0.0	24	25	1	60.0	1	72	
2445	50	316.03	24.53	100	0	128	252	0	0.0	60	50	1	60.0	1	12	
1301	50	197.04	30.74	0	0	128	188	0	0.0	40	75	1	60.0	0	144	
3221	100	503.42	9.93	0	0	128	160	0	0.0	32	0	1	60.0	1	212	
29391	100	344.43	1.22	50	0	128	12	0	0.0	36	0	1	60.0	1	108	
2194	100	505.88	25.52	100	0	128	236	0	0.0	56	0	1	60.0	1	188	
842	50	161.30	37.97	100	0	128	124	0	0.0	32	100	1	60.0	1	196	
3923	0	237.48	7.13	50	0	128	68	0	0.0	28	50	1	60.0	1	56	
813	100	162.20	58.97	0	0	128	236	0	0.0	48	100	1	60.0	1	204	
4777	0	522.60	9.21	0	0	128	112	0	0.0	44	0	1	60.0	1	48	
1604	50	319.52	14.96	100	0	128	200	0	0.0	24	25	1	60.0	1	216	
1776	50	362.09	15.77	0	0	128	244	0	0.0	28	25	1	60.0	1	104	
1877	100	209.07	21.31	100	0	128	168	0	0.0	40	75	1	60.0	1	96	
1252	50	187.17	35.12	0	0	128	144	0	0.0	44	75	1	60.0	1	156	
1547	0	311.25	7.75	100	0	128	196	0	0.0	12	25	1	60.0	0	236	
2711	50	158.84	4.42	100	0	128	220	0	0.0	12	100	1	60.0	1	60	
1974	100	478.23	30.39	100	0	128	248	0	0.0	60	0	1	60.0	1	148	
3712	50	159.54	16.16	50	0	128	228	0	0.0	60	100	1	60.0	1	44	
1814	0	244.30	19.85	0	0	128	100	0	0.0	36	25	1	60.0	1	252	
6766	100	158.60	8.87	100	0	128	168	0	0.0	60	100	1	60.0	1	24	
2063	50	411.18	15.50	100	0	128	204	0	0.0	32	0	1	60.0	1	124	
1345	0	183.81	26.77	100	0	128	60	0	0.0	36	50	1	60.0	1	220	
3217	0	424.35	13.67	100	0	128	176	0	0.0	44	25	1	60.0	1	12	
1079	100	135.10	0.93	0	0	128	76	0	0.0	1	50	1	60.0	0	180	
23688	100	370.14	1.69	50	0	128	16	0	0.0	40	0	1	60.0	1	116	
4297	0	520.49	13.03	50	0	128	124	0	0.0	56	0	1	60.0	1	128	
3096	0	145.16	18.08	100	0	128	192	0	0.0	56	100	1	60.0	0	48	
2120	0	349.67	11.32	0	0	128	216	0	0.0	24	25	1	60.0	1	28	
2909	100	229.92	5.50	50	0	128	168	0	0.0	16	75	1	60.0	1	52	
1828	50	205.56	2.19	100	0	128	80	0	0.0	4	25	1	60.0	1	220	
5766	50	157.68	9.71	100	0	128	200	0	0.0	56	100	1	60.0	1	28	
1488	0	156.99	8.06	50	0	128	88	0	0.0	12	100	1	60.0	1	108	
